Skin,Skin_color,name,score,Hair,Hair_color,name,score,Facegear_front,Facegear_front_color,name,score,Headgear,Headgear_color,name,score,Ears,Ears_color,name,score,Facegear_back,Facegear_back_color,name,score,Eyebrow,Eyebrow_color,name,score,Mouth,Mouth_color,name,score,Face,Face_color,name,score,Bodygear,Bodygear_color,name,score,Background,Background_color,name,score
0,,ffdfcf,0.0,11,13,,-120981.36,0,1,,23939.6,7,3,,-238840.7,11,2,,-269382.2,4,4,,-729664.2,2,,,90822.4,14,,,96128.6,13, , ,91908.32,2,1,,-158939.2,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,31,5,,-135789.36,1,1,,-780751.8,0,1,,33688.2,3,9,,-343422.2,3,2,,-585458.96,3,,,96498.8,2,,,91069.2,1, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,22,13,,-140725.36,0,1,,23939.6,7,2,,-238840.7,9,12,,-493624.68,5,5,,-241518.48,3,,,96498.8,15,,,94104.84,23, , ,90970.48,3,4,,-726332.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,12,15,,-138257.36,2,1,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,5,,,90057.32,2, , ,86281.28,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,1,16,,83072.88,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,9,,,96128.6,0, , ,81592.08,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,24,17,,-153065.36,1,1,,-780751.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,94104.84,5, , ,86281.28,2,5,,-257659.2,11,,726b61,97732.8
0,,ffdfcf,0.0,4,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,6,4,,-114243.72,0,,,45904.8,1,,,73793.2,10,,,99164.24,11, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,17,5,,-128385.36,2,1,,-891811.8,0,1,,33688.2,7,7,,-318742.2,0,,,45904.8,1,,,73793.2,11,,,96128.6,7, , ,91908.32,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,15,11,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,5,,,110122.16,9,,,96128.6,3, , ,84405.6,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,6,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,3,1,,-67178.96,3,,,96498.8,1,,,100176.12,21, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,30,17,,-153065.36,0,1,,23939.6,2,1,,-674109.52,5,4,,-368102.2,0,,,45904.8,1,,,73793.2,6,,,93092.96,6, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,23,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,5,18,,-363166.2,0,,,45904.8,2,,,90822.4,5,,,90057.32,12, , ,91908.32,3,4,,-726332.4,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,4,8,,-160469.36,0,1,,23939.6,0,1,,33688.2,2,3,,-636595.92,0,,,45904.8,3,,,96498.8,12,,,96128.6,5, , ,86281.28,3,4,,-726332.4,11,,726b61,97732.8
0,,ffdfcf,0.0,29,9,,-158001.36,1,4,,-891811.8,4,2,,-337560.7,11,2,,-269382.2,5,3,,-148968.48,2,,,90822.4,4,,,96128.6,19, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,17,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,96128.6,6, , ,86281.28,2,1,,-158939.2,11,,726b61,97732.8
0,,ffdfcf,0.0,5,15,,-359587.6,2,6,,-891811.8,2,1,,-674109.52,13,3,,105062.76,0,,,45904.8,1,,,73793.2,7,,,96128.6,7, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,15,16,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,7,,-318742.2,0,,,45904.8,1,,,73793.2,15,,,94104.84,5, , ,86281.28,1,1,,-504212.4,12,,616370,92303.2
0,,ffdfcf,0.0,19,13,,-140725.36,0,1,,23939.6,5,2,,-114317.76,8,3,,-343422.2,2,1,,109023.9,3,,,96498.8,9,,,96128.6,4, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,28,6,,-153065.36,1,11,,-825175.8,2,2,,-691385.52,2,7,,-679785.92,0,,,45904.8,5,,,110122.16,12,,,96128.6,3, , ,84405.6,1,2,,-837392.4,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,12,8,,-160469.36,0,1,,23939.6,0,1,,33688.2,7,11,,-373038.2,0,,,45904.8,7,,,107851.6,15,,,96128.6,3, , ,84405.6,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,31,11,,-153065.36,0,1,,23939.6,3,3,,-388043.64,0,,,63674.4,6,1,,111319.14,1,,,73793.2,15,,,94104.84,0, , ,81592.08,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,11,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,13,,,88033.56,1, , ,86281.28,3,2,,-615272.4,12,,616370,92303.2
0,,ffdfcf,0.0,9,10,,-140725.36,0,1,,23939.6,2,3,,-717299.52,1,7,,-343422.2,0,,,45904.8,6,,,102175.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,13,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,2,1,,109023.9,6,,,102175.2,8,,,96128.6,0, , ,81592.08,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,30,18,,-153065.36,0,1,,23939.6,0,1,,33688.2,7,2,,-353294.2,1,1,,103285.8,4,,,102175.2,5,,,90057.32,3, , ,84405.6,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,11,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,4,3,,-343422.2,0,,,45904.8,1,,,73793.2,18,,,99164.24,3, , ,84405.6,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,12,13,,-120981.36,0,1,,23939.6,2,10,,-717299.52,2,7,,-679785.92,0,,,45904.8,1,,,73793.2,5,,,90057.32,21, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,5,,-128385.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,6,,-167478.48,2,,,90822.4,15,,,94104.84,5, , ,86281.28,1,1,,-504212.4,3,,92d1f2,99904.64
0,,ffdfcf,0.0,11,15,,-138257.36,0,1,,23939.6,0,1,,33688.2,2,3,,-636595.92,0,,,45904.8,3,,,96498.8,14,,,96128.6,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,21,15,,-263730.48,2,5,,-780751.8,7,1,,-189480.7,2,8,,-636595.92,0,,,45904.8,2,,,90822.4,3,,,96128.6,13, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,2,13,,-120981.36,0,1,,23939.6,2,7,,-630919.52,0,,,63674.4,3,1,,-67178.96,2,,,90822.4,3,,,96128.6,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,29,5,,-135789.36,2,2,,-891811.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,3,,,96128.6,3, , ,84405.6,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,15,10,,-140725.36,0,1,,23939.6,4,9,,-337560.7,2,3,,-636595.92,4,1,,-729664.2,1,,,73793.2,7,,,96128.6,18, , ,90032.64,1,2,,-837392.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,30,10,,-140725.36,0,1,,23939.6,4,4,,-337560.7,0,,,63674.4,0,,,45904.8,3,,,96498.8,11,,,96128.6,5, , ,86281.28,1,1,,-504212.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,22,13,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,2,11,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,2,,,91069.2,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,4,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,2,,,91069.2,15, , ,91908.32,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,18,5,,-128385.36,1,1,,-780751.8,0,1,,33688.2,0,,,63674.4,4,4,,-729664.2,1,,,73793.2,10,,,99164.24,5, , ,86281.28,1,1,,-504212.4,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,16,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,14,,,96128.6,23, , ,90970.48,1,4,,-726332.4,11,,726b61,97732.8
0,,ffdfcf,0.0,10,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,6,4,,-114243.72,0,,,45904.8,1,,,73793.2,13,,,88033.56,17, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,15,15,,-138257.36,0,1,,23939.6,2,7,,-630919.52,0,,,63674.4,4,2,,-729664.2,2,,,90822.4,5,,,90057.32,13, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,10,14,,-153065.36,2,3,,-947341.8,0,1,,33688.2,2,4,,-662509.92,0,,,45904.8,2,,,90822.4,15,,,96128.6,4, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,20,15,,-148129.36,0,1,,23939.6,4,3,,-337560.7,0,,,63674.4,0,,,45904.8,2,,,90822.4,2,,,91069.2,9, , ,91908.32,3,1,,-726332.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,30,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,13,,,88033.56,10, , ,91908.32,3,4,,-726332.4,11,,726b61,97732.8
0,,ffdfcf,0.0,20,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,3,1,,-343422.2,0,,,45904.8,6,,,102175.2,7,,,96128.6,7, , ,91908.32,3,2,,-615272.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,18,15,,-138257.36,0,1,,23939.6,3,1,,-449743.64,0,,,63674.4,3,1,,-67178.96,6,,,102175.2,3,,,96128.6,0, , ,81592.08,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,6,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,10,1,,-83220.96,3,1,,-67178.96,2,,,90822.4,11,,,96128.6,5, , ,86281.28,1,4,,-726332.4,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,7,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,3,1,,-67178.96,4,,,102175.2,15,,,96128.6,6, , ,86281.28,1,3,,-892922.4,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,24,14,,-153065.36,0,1,,23939.6,4,1,,-337560.7,10,2,,-83220.96,0,,,45904.8,6,,,102175.2,9,,,96128.6,22, , ,91908.32,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,31,5,,-135789.36,1,12,,-891811.8,6,1,,111283.354,2,9,,-679785.92,3,1,,-67178.96,3,,,96498.8,13,,,88033.56,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,5,13,,-325035.6,1,1,,-780751.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,2,,,91069.2,0, , ,81592.08,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,10,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,94104.84,16, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,29,5,,-135789.36,0,1,,23939.6,4,6,,-337560.7,1,5,,-318742.2,1,1,,103285.8,6,,,102175.2,18,,,99164.24,3, , ,84405.6,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,8,13,,-120981.36,2,6,,-891811.8,0,1,,33688.2,8,3,,-343422.2,4,2,,-729664.2,2,,,90822.4,9,,,96128.6,20, , ,92846.16,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,22,6,,-153065.36,2,5,,-780751.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,13,,,88033.56,6, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,8,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,1,,-204498.48,1,,,73793.2,15,,,94104.84,14, , ,91908.32,1,1,,-504212.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,14,4,,-197094.48,0,1,,23939.6,2,4,,-717299.52,0,,,63674.4,5,1,,-204498.48,3,,,96498.8,4,,,96128.6,4, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,26,12,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,8,,,96128.6,4, , ,86281.28,3,2,,-615272.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,5,10,,-364523.6,0,1,,23939.6,7,3,,-238840.7,11,1,,-343422.2,1,1,,103285.8,4,,,102175.2,13,,,88033.56,4, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,17,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,7,,-318742.2,0,,,45904.8,3,,,96498.8,5,,,90057.32,1, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,28,17,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,16,,,100176.12,5, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,12,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,3,,,96498.8,10,,,99164.24,1, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,12,12,,-153065.36,0,1,,23939.6,2,7,,-630919.52,0,,,63674.4,0,,,45904.8,1,,,73793.2,5,,,90057.32,6, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,18,2,,-160469.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,1,,,73793.2,5,,,90057.32,3, , ,84405.6,3,1,,-726332.4,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,30,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,11,9,,-348358.2,0,,,45904.8,2,,,90822.4,6,,,93092.96,1, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,3,15,,-138257.36,1,1,,-780751.8,2,12,,-674109.52,10,2,,-83220.96,5,2,,-185988.48,1,,,73793.2,8,,,96128.6,6, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,29,1,,-160469.36,0,1,,23939.6,0,1,,33688.2,7,7,,-318742.2,0,,,45904.8,1,,,73793.2,9,,,96128.6,18, , ,90032.64,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,29,10,,-140725.36,0,1,,23939.6,5,3,,-188357.76,10,2,,-83220.96,1,1,,103285.8,2,,,90822.4,11,,,96128.6,6, , ,86281.28,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,18,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,3,,-148968.48,2,,,90822.4,5,,,90057.32,10, , ,91908.32,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,30,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,4,9,,-318742.2,0,,,45904.8,1,,,73793.2,13,,,88033.56,0, , ,81592.08,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,30,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,7,14,,-368102.2,0,,,45904.8,7,,,107851.6,3,,,96128.6,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,16,11,,-153065.36,0,1,,23939.6,2,7,,-630919.52,7,2,,-353294.2,3,1,,-67178.96,4,,,102175.2,2,,,91069.2,5, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,14,2,,-197094.48,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,94104.84,4, , ,86281.28,3,4,,-726332.4,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,5,2,,-404011.6,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,10,,,99164.24,11, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,31,5,,-135789.36,0,1,,23939.6,5,2,,-114317.76,0,,,63674.4,0,,,45904.8,3,,,96498.8,5,,,90057.32,18, , ,90032.64,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,8,12,,-153065.36,0,1,,23939.6,2,7,,-630919.52,0,,,63674.4,0,,,45904.8,3,,,96498.8,2,,,91069.2,5, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,3,13,,-120981.36,0,1,,23939.6,0,1,,33688.2,3,9,,-343422.2,0,,,45904.8,1,,,73793.2,12,,,96128.6,2, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,30,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,6,4,,-114243.72,4,1,,-729664.2,3,,,96498.8,6,,,93092.96,23, , ,90970.48,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,4,2,,-160469.36,0,1,,23939.6,4,9,,-337560.7,5,17,,-368102.2,0,,,45904.8,4,,,102175.2,12,,,96128.6,3, , ,84405.6,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,3,1,,-160469.36,1,3,,-891811.8,0,1,,33688.2,1,7,,-343422.2,0,,,45904.8,1,,,73793.2,15,,,96128.6,1, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,14,4,,-197094.48,2,3,,-947341.8,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,6,,,93092.96,2, , ,86281.28,1,5,,-948452.4,1,,accba2,103162.4
0,,ffdfcf,0.0,30,20,,-153065.36,0,1,,23939.6,0,1,,33688.2,2,2,,-679785.92,0,,,45904.8,1,,,73793.2,15,,,94104.84,3, , ,84405.6,1,4,,-726332.4,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,9,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,11,2,,-269382.2,0,,,45904.8,4,,,102175.2,2,,,91069.2,10, , ,91908.32,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,5,13,,-325035.6,0,1,,23939.6,0,1,,33688.2,10,1,,-83220.96,0,,,45904.8,2,,,90822.4,6,,,93092.96,23, , ,90970.48,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,5,1,,-404011.6,0,1,,23939.6,0,1,,33688.2,13,5,,105062.76,0,,,45904.8,3,,,96498.8,14,,,96128.6,4, , ,86281.28,3,2,,-615272.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,24,7,,-162937.36,0,1,,23939.6,0,1,,33688.2,9,3,,-567664.68,0,,,45904.8,2,,,90822.4,2,,,91069.2,10, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,30,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,4,2,,-343422.2,4,3,,-729664.2,3,,,96498.8,13,,,88033.56,18, , ,90032.64,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,23,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,4,5,,-333550.2,0,,,45904.8,1,,,73793.2,3,,,96128.6,17, , ,91908.32,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,28,12,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,6,,,93092.96,0, , ,81592.08,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,26,14,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,3,,-729664.2,5,,,110122.16,7,,,96128.6,7, , ,91908.32,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,27,14,,-153065.36,0,1,,23939.6,8,1,,112181.706,0,,,63674.4,0,,,45904.8,4,,,102175.2,2,,,91069.2,22, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,21,11,,-271134.48,0,1,,23939.6,7,2,,-238840.7,1,1,,-343422.2,4,1,,-729664.2,2,,,90822.4,6,,,93092.96,3, , ,84405.6,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,14,4,,-197094.48,0,1,,23939.6,2,8,,-717299.52,9,4,,-604684.68,0,,,45904.8,1,,,73793.2,6,,,93092.96,5, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,25,12,,-153065.36,0,1,,23939.6,4,6,,-337560.7,0,,,63674.4,4,3,,-729664.2,2,,,90822.4,3,,,96128.6,5, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,23,13,,-140725.36,0,1,,23939.6,0,1,,33688.2,1,3,,-294062.2,0,,,45904.8,2,,,90822.4,5,,,90057.32,5, , ,86281.28,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,17,10,,-140725.36,0,1,,23939.6,0,1,,33688.2,10,1,,-83220.96,0,,,45904.8,1,,,73793.2,9,,,96128.6,10, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,2,13,,-120981.36,2,3,,-947341.8,3,1,,-449743.64,3,3,,-343422.2,4,3,,-729664.2,1,,,73793.2,4,,,96128.6,1, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,8,12,,-153065.36,1,4,,-891811.8,0,1,,33688.2,0,,,63674.4,5,3,,-148968.48,1,,,73793.2,15,,,94104.84,1, , ,86281.28,1,5,,-948452.4,4,,ed96b9,103162.4
0,,ffdfcf,0.0,10,11,,-153065.36,0,1,,23939.6,0,1,,33688.2,1,3,,-294062.2,0,,,45904.8,2,,,90822.4,13,,,88033.56,15, , ,91908.32,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,3,16,,-153065.36,0,1,,23939.6,0,1,,33688.2,5,3,,-368102.2,0,,,45904.8,7,,,107851.6,5,,,90057.32,2, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,2,,-160469.36,0,1,,23939.6,2,1,,-674109.52,0,,,63674.4,0,,,45904.8,1,,,73793.2,11,,,96128.6,0, , ,81592.08,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,26,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,2,,-729664.2,2,,,90822.4,6,,,93092.96,9, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,10,10,,-140725.36,2,7,,-836281.8,7,1,,-189480.7,0,,,63674.4,6,1,,111319.14,2,,,90822.4,11,,,96128.6,20, , ,92846.16,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,31,5,,-135789.36,0,1,,23939.6,0,1,,33688.2,6,5,,-116711.72,0,,,45904.8,4,,,102175.2,2,,,91069.2,12, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,11,14,,-153065.36,1,11,,-825175.8,7,1,,-189480.7,3,3,,-343422.2,0,,,45904.8,5,,,110122.16,13,,,88033.56,5, , ,86281.28,1,2,,-837392.4,11,,726b61,97732.8
0,,ffdfcf,0.0,29,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,31,6,,-153065.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,3,1,,-67178.96,1,,,73793.2,12,,,96128.6,8, , ,91908.32,3,4,,-726332.4,7,,a3accb,97732.8
0,,ffdfcf,0.0,22,5,,-135789.36,0,1,,23939.6,2,7,,-630919.52,0,,,63674.4,0,,,45904.8,1,,,73793.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,10,3,,-153065.36,0,1,,23939.6,0,1,,33688.2,7,8,,-368102.2,1,1,,103285.8,1,,,73793.2,4,,,96128.6,5, , ,86281.28,1,1,,-504212.4,11,,726b61,97732.8
0,,ffdfcf,0.0,21,12,,-271134.48,1,2,,-891811.8,4,4,,-337560.7,2,2,,-679785.92,0,,,45904.8,1,,,73793.2,5,,,90057.32,8, , ,91908.32,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,12,5,,-128385.36,2,2,,-891811.8,2,9,,-691385.52,0,,,63674.4,0,,,45904.8,7,,,107851.6,2,,,91069.2,3, , ,84405.6,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,4,16,,-153065.36,1,11,,-825175.8,0,1,,33688.2,9,8,,-604684.68,0,,,45904.8,2,,,90822.4,15,,,96128.6,5, , ,86281.28,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,20,13,,-140725.36,0,1,,23939.6,0,1,,33688.2,12,10,,-13228.48,5,5,,-241518.48,1,,,73793.2,15,,,96128.6,0, , ,81592.08,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,20,13,,-140725.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,2,,-729664.2,1,,,73793.2,8,,,96128.6,18, , ,90032.64,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,27,13,,-140725.36,0,1,,23939.6,7,2,,-238840.7,9,12,,-493624.68,3,1,,-67178.96,3,,,96498.8,13,,,88033.56,16, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,19,15,,-148129.36,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,6,,,102175.2,15,,,96128.6,6, , ,86281.28,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,28,12,,-153065.36,0,1,,23939.6,0,1,,33688.2,11,8,,-368102.2,0,,,45904.8,1,,,73793.2,8,,,96128.6,1, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,29,7,,-162937.36,0,1,,23939.6,0,1,,33688.2,2,5,,-679785.92,0,,,45904.8,1,,,73793.2,9,,,96128.6,6, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
