Skin,Skin_color,name,score,Hair,Hair_color,name,score,Facegear_front,Facegear_front_color,name,score,Headgear,Headgear_color,name,score,Ears,Ears_color,name,score,Facegear_back,Facegear_back_color,name,score,Eyebrow,Eyebrow_color,name,score,Mouth,Mouth_color,name,score,Face,Face_color,name,score,Bodygear,Bodygear_color,name,score,Background,Background_color,name,score
0,,ffdfcf,0.0,22,5,,157409.04,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,2,,103285.8,2,,,90822.4,13,,,88033.56,7, , ,91908.32,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,14,1,,136085.52,0,1,,23939.6,0,1,,33688.2,7,7,,153262.8,0,,,45904.8,2,,,90822.4,6,,,93092.96,5, , ,86281.28,2,3,,168070.8,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,2,5,,154817.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,8,,,111257.44,11,,,96128.6,5, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,21,15,,149412.72,0,1,,23939.6,2,3,,126756.48,0,,,63674.4,0,,,45904.8,3,,,96498.8,12,,,96128.6,17, , ,91908.32,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,27,20,,163455.64,0,1,,23939.6,0,1,,33688.2,12,7,,187913.52,0,,,45904.8,1,,,73793.2,5,,,90057.32,6, , ,86281.28,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,21,19,,150893.52,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,6,1,,111319.14,1,,,73793.2,6,,,93092.96,13, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,21,17,,150893.52,1,3,,107728.2,0,1,,33688.2,0,,,63674.4,0,,,45904.8,5,,,110122.16,15,,,96128.6,1, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,5,10,,135246.4,2,7,,107728.2,0,1,,33688.2,3,7,,155113.8,0,,,45904.8,1,,,73793.2,2,,,91069.2,18, , ,90032.64,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,18,15,,158272.84,0,1,,23939.6,7,1,,143699.3,0,,,63674.4,2,1,,109023.9,4,,,102175.2,15,,,94104.84,0, , ,81592.08,3,1,,106617.6,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,13,5,,154817.64,0,1,,23939.6,4,7,,162209.3,0,,,63674.4,0,,,45904.8,3,,,96498.8,7,,,96128.6,0, , ,81592.08,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,13,11,,163455.64,1,4,,107728.2,2,10,,126756.48,3,8,,153262.8,2,1,,109023.9,1,,,73793.2,2,,,91069.2,15, , ,91908.32,0,1,,29616.0,6,,edd096,106420.16
0,,ffdfcf,0.0,12,16,,163455.64,0,1,,23939.6,0,1,,33688.2,8,4,,159432.8,6,1,,111319.14,3,,,96498.8,7,,,96128.6,2, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,12,13,,152226.24,0,1,,23939.6,0,1,,33688.2,6,6,,178954.68,0,,,45904.8,6,,,102175.2,3,,,96128.6,6, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,7,5,,154817.64,0,1,,23939.6,0,1,,33688.2,7,14,,159432.8,0,,,45904.8,1,,,73793.2,7,,,96128.6,0, , ,81592.08,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,25,10,,159136.64,0,1,,23939.6,2,2,,126016.08,6,3,,179818.48,0,,,45904.8,1,,,73793.2,8,,,96128.6,3, , ,84405.6,0,1,,29616.0,6,,edd096,106420.16
0,,ffdfcf,0.0,23,16,,163455.64,0,1,,23939.6,0,1,,33688.2,12,8,,197785.52,1,1,,103285.8,5,,,110122.16,2,,,91069.2,2, , ,86281.28,2,1,,146475.8,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,7,13,,152226.24,0,1,,23939.6,3,5,,147512.36,5,12,,156347.8,3,2,,125325.04,2,,,90822.4,15,,,94104.84,2, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,21,12,,150893.52,0,1,,23939.6,5,2,,152226.24,3,2,,156347.8,1,1,,103285.8,3,,,96498.8,15,,,96128.6,0, , ,81592.08,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,30,13,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,7,,,107851.6,15,,,94104.84,8, , ,91908.32,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,12,5,,154817.64,0,1,,23939.6,0,1,,33688.2,6,7,,180682.28,0,,,45904.8,2,,,90822.4,11,,,96128.6,2, , ,86281.28,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,4,15,,158272.84,0,1,,23939.6,0,1,,33688.2,9,11,,133494.12,0,,,45904.8,6,,,102175.2,9,,,96128.6,1, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,30,5,,157409.04,1,11,,107728.2,0,1,,33688.2,1,6,,156347.8,0,,,45904.8,3,,,96498.8,15,,,94104.84,8, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,21,5,,145710.72,0,1,,23939.6,0,1,,33688.2,3,9,,156347.8,1,1,,103285.8,1,,,73793.2,6,,,93092.96,18, , ,90032.64,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,10,,159136.64,2,8,,107728.2,4,4,,162209.3,7,6,,159432.8,0,,,45904.8,4,,,102175.2,15,,,96128.6,18, , ,90032.64,1,1,,106617.6,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,14,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,4,,103285.8,2,,,90822.4,3,,,96128.6,3, , ,84405.6,1,4,,106617.6,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,17,13,,152226.24,0,1,,23939.6,0,1,,33688.2,4,3,,156347.8,3,1,,110517.04,2,,,90822.4,2,,,91069.2,7, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,9,10,,159136.64,0,1,,23939.6,2,5,,127003.28,0,,,63674.4,1,1,,103285.8,2,,,90822.4,13,,,88033.56,2, , ,86281.28,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,8,15,,158272.84,0,1,,23939.6,3,1,,149980.36,5,8,,159432.8,0,,,45904.8,6,,,102175.2,5,,,90057.32,6, , ,86281.28,3,1,,106617.6,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,14,4,,136085.52,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,4,,,102175.2,11,,,96128.6,4, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,20,16,,163455.64,0,1,,23939.6,0,1,,33688.2,3,4,,156347.8,0,,,45904.8,7,,,107851.6,14,,,96128.6,4, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,25,15,,161728.04,0,1,,23939.6,0,1,,33688.2,1,4,,156347.8,4,4,,103285.8,3,,,96498.8,6,,,93092.96,19, , ,91908.32,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,27,13,,159136.64,0,1,,23939.6,0,1,,33688.2,8,10,,159432.8,0,,,45904.8,4,,,102175.2,5,,,90057.32,6, , ,86281.28,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,21,16,,150893.52,0,1,,23939.6,0,1,,33688.2,2,4,,119352.48,0,,,45904.8,3,,,96498.8,5,,,90057.32,2, , ,86281.28,1,4,,106617.6,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,31,15,,161728.04,0,1,,23939.6,3,1,,149980.36,9,8,,133864.32,0,,,45904.8,1,,,73793.2,7,,,96128.6,1, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,15,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,7,,,107851.6,3,,,96128.6,2, , ,86281.28,1,4,,106617.6,1,,accba2,103162.4
0,,ffdfcf,0.0,5,12,,138331.4,0,1,,23939.6,3,4,,142576.36,11,8,,159432.8,0,,,45904.8,6,,,102175.2,8,,,96128.6,2, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,13,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,4,,,96128.6,4, , ,86281.28,1,2,,106617.6,12,,616370,92303.2
0,,ffdfcf,0.0,20,10,,159136.64,0,1,,23939.6,4,5,,162209.3,0,,,63674.4,0,,,45904.8,2,,,90822.4,3,,,96128.6,2, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,18,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,3,1,,110517.04,2,,,90822.4,8,,,96128.6,6, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,24,5,,157409.04,0,1,,23939.6,5,2,,152226.24,0,,,63674.4,5,2,,169403.52,1,,,73793.2,4,,,96128.6,21, , ,91908.32,3,3,,106617.6,12,,616370,92303.2
0,,ffdfcf,0.0,28,3,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,6,1,,111319.14,1,,,73793.2,13,,,88033.56,2, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,14,3,,136085.52,0,1,,23939.6,0,1,,33688.2,8,1,,156347.8,0,,,45904.8,1,,,73793.2,11,,,96128.6,22, , ,91908.32,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,30,11,,163455.64,0,1,,23939.6,7,2,,149869.3,0,,,63674.4,4,1,,103285.8,1,,,73793.2,4,,,96128.6,1, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,5,12,,138331.4,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,6,1,,111319.14,2,,,90822.4,6,,,93092.96,6, , ,86281.28,3,3,,106617.6,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,5,5,,132161.4,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,2,,,90822.4,12,,,96128.6,19, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,6,5,,154817.64,0,1,,23939.6,2,15,,126756.48,9,2,,132753.72,0,,,45904.8,3,,,96498.8,9,,,96128.6,2, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,22,15,,161728.04,0,1,,23939.6,2,7,,124288.48,2,8,,118612.08,2,1,,109023.9,1,,,73793.2,6,,,93092.96,1, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,3,10,,159136.64,0,1,,23939.6,5,2,,152226.24,11,3,,153262.8,3,2,,125325.04,1,,,73793.2,2,,,91069.2,4, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,27,5,,157409.04,2,2,,107728.2,2,12,,125522.48,3,4,,156347.8,4,4,,103285.8,2,,,90822.4,5,,,90057.32,13, , ,91908.32,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,28,18,,163455.64,0,1,,23939.6,0,1,,33688.2,2,7,,119846.08,0,,,45904.8,1,,,73793.2,13,,,88033.56,3, , ,84405.6,3,3,,106617.6,3,,92d1f2,99904.64
0,,ffdfcf,0.0,15,13,,152226.24,0,1,,23939.6,2,1,,125522.48,0,,,63674.4,0,,,45904.8,2,,,90822.4,15,,,94104.84,18, , ,90032.64,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,15,13,,152226.24,0,1,,23939.6,5,3,,167034.24,11,7,,153262.8,0,,,45904.8,6,,,102175.2,8,,,96128.6,4, , ,86281.28,3,1,,106617.6,12,,616370,92303.2
0,,ffdfcf,0.0,29,5,,157409.04,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,6,,,93092.96,5, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,21,16,,150893.52,0,1,,23939.6,0,1,,33688.2,3,7,,155113.8,4,2,,103285.8,1,,,73793.2,6,,,93092.96,0, , ,81592.08,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,5,11,,138331.4,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,7,,,107851.6,18,,,99164.24,5, , ,86281.28,2,1,,146475.8,12,,616370,92303.2
0,,ffdfcf,0.0,4,6,,163455.64,0,1,,23939.6,2,12,,125522.48,0,,,63674.4,6,1,,111319.14,6,,,102175.2,5,,,90057.32,6, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,14,3,,136085.52,0,1,,23939.6,0,1,,33688.2,8,7,,153262.8,0,,,45904.8,1,,,73793.2,5,,,90057.32,5, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,3,17,,163455.64,0,1,,23939.6,0,1,,33688.2,2,3,,118612.08,5,6,,165701.52,4,,,102175.2,13,,,88033.56,16, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,7,13,,152226.24,0,1,,23939.6,6,1,,111283.354,0,,,63674.4,0,,,45904.8,1,,,73793.2,4,,,96128.6,5, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,2,15,,158272.84,0,1,,23939.6,2,3,,126756.48,0,,,63674.4,0,,,45904.8,2,,,90822.4,7,,,96128.6,9, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,11,10,,159136.64,2,3,,107728.2,3,1,,149980.36,2,3,,118612.08,0,,,45904.8,2,,,90822.4,3,,,96128.6,3, , ,84405.6,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,18,15,,158272.84,2,5,,107728.2,4,1,,162209.3,10,2,,138899.04,6,1,,111319.14,4,,,102175.2,9,,,96128.6,13, , ,91908.32,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,24,17,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,6,,,102175.2,8,,,96128.6,3, , ,84405.6,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,4,13,,152226.24,0,1,,23939.6,0,1,,33688.2,7,1,,156347.8,1,1,,103285.8,1,,,73793.2,10,,,99164.24,6, , ,86281.28,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,31,13,,159136.64,1,1,,107728.2,4,5,,162209.3,10,1,,138899.04,3,1,,110517.04,1,,,73793.2,2,,,91069.2,5, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,21,10,,147191.52,0,1,,23939.6,0,1,,33688.2,3,1,,156347.8,0,,,45904.8,1,,,73793.2,5,,,90057.32,19, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,13,13,,152226.24,0,1,,23939.6,0,1,,33688.2,10,2,,138899.04,2,1,,109023.9,1,,,73793.2,13,,,88033.56,22, , ,91908.32,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,16,13,,152226.24,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,5,3,,161999.52,2,,,90822.4,12,,,96128.6,2, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,27,19,,163455.64,2,9,,107728.2,3,7,,149980.36,10,1,,138899.04,0,,,45904.8,8,,,111257.44,2,,,91069.2,12, , ,91908.32,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,15,11,,163455.64,2,2,,107728.2,0,1,,33688.2,3,8,,153262.8,0,,,45904.8,2,,,90822.4,13,,,88033.56,18, , ,90032.64,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,17,3,,163455.64,0,1,,23939.6,0,1,,33688.2,10,1,,138899.04,0,,,45904.8,1,,,73793.2,8,,,96128.6,22, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,2,13,,152226.24,0,1,,23939.6,0,1,,33688.2,10,2,,138899.04,0,,,45904.8,1,,,73793.2,5,,,90057.32,0, , ,81592.08,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,17,13,,152226.24,0,1,,23939.6,0,1,,33688.2,3,7,,155113.8,0,,,45904.8,1,,,73793.2,13,,,88033.56,3, , ,84405.6,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,15,15,,158272.84,1,10,,107728.2,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,8,,,96128.6,5, , ,86281.28,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,15,17,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,2,,,90822.4,2,,,91069.2,2, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,19,19,,163455.64,0,1,,23939.6,0,1,,33688.2,2,8,,118612.08,0,,,45904.8,1,,,73793.2,9,,,96128.6,23, , ,90970.48,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,27,6,,163455.64,1,1,,107728.2,2,10,,126756.48,10,2,,138899.04,6,1,,111319.14,1,,,73793.2,2,,,91069.2,3, , ,84405.6,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,4,16,,163455.64,0,1,,23939.6,5,3,,167034.24,9,7,,130162.32,0,,,45904.8,3,,,96498.8,7,,,96128.6,4, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,19,10,,159136.64,0,1,,23939.6,2,7,,124288.48,4,5,,155113.8,2,1,,109023.9,3,,,96498.8,10,,,99164.24,2, , ,86281.28,0,1,,29616.0,5,,ffc3dc,105334.24
0,,ffdfcf,0.0,6,16,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,1,,,73793.2,15,,,94104.84,10, , ,91908.32,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,10,16,,163455.64,2,9,,107728.2,0,1,,33688.2,9,2,,132753.72,4,3,,103285.8,2,,,90822.4,2,,,91069.2,4, , ,86281.28,3,1,,106617.6,7,,a3accb,97732.8
0,,ffdfcf,0.0,25,20,,163455.64,0,1,,23939.6,0,1,,33688.2,8,7,,153262.8,0,,,45904.8,4,,,102175.2,13,,,88033.56,3, , ,84405.6,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,0,1,,83072.88,0,1,,23939.6,3,4,,142576.36,2,3,,118612.08,0,,,45904.8,7,,,107851.6,4,,,96128.6,0, , ,81592.08,1,4,,106617.6,11,,726b61,97732.8
0,,ffdfcf,0.0,26,13,,159136.64,1,1,,107728.2,0,1,,33688.2,1,4,,156347.8,0,,,45904.8,1,,,73793.2,9,,,96128.6,0, , ,81592.08,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,24,18,,163455.64,2,9,,107728.2,4,6,,162209.3,0,,,63674.4,1,1,,103285.8,2,,,90822.4,11,,,96128.6,3, , ,84405.6,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,22,14,,163455.64,0,1,,23939.6,0,1,,33688.2,12,7,,187913.52,0,,,45904.8,6,,,102175.2,14,,,96128.6,0, , ,81592.08,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,11,6,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,4,1,,103285.8,2,,,90822.4,15,,,94104.84,2, , ,86281.28,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,29,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,2,,,90822.4,4,,,96128.6,19, , ,91908.32,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,19,5,,157409.04,0,1,,23939.6,0,1,,33688.2,8,2,,157581.8,0,,,45904.8,2,,,90822.4,6,,,93092.96,4, , ,86281.28,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,18,14,,163455.64,0,1,,23939.6,0,1,,33688.2,2,6,,119352.48,4,1,,103285.8,7,,,107851.6,11,,,96128.6,3, , ,84405.6,2,2,,164985.8,12,,616370,92303.2
0,,ffdfcf,0.0,4,10,,159136.64,0,1,,23939.6,0,1,,33688.2,2,2,,119846.08,0,,,45904.8,5,,,110122.16,15,,,94104.84,1, , ,86281.28,3,5,,106617.6,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,20,13,,159136.64,0,1,,23939.6,0,1,,33688.2,9,5,,132013.32,0,,,45904.8,1,,,73793.2,8,,,96128.6,6, , ,86281.28,3,2,,106617.6,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,23,15,,161728.04,0,1,,23939.6,0,1,,33688.2,3,1,,156347.8,0,,,45904.8,3,,,96498.8,18,,,99164.24,4, , ,86281.28,1,4,,106617.6,1,,accba2,103162.4
0,,ffdfcf,0.0,17,15,,158272.84,0,1,,23939.6,7,3,,149869.3,0,,,63674.4,6,1,,111319.14,3,,,96498.8,5,,,90057.32,8, , ,91908.32,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,7,5,,154817.64,0,1,,23939.6,7,2,,149869.3,2,5,,119846.08,0,,,45904.8,3,,,96498.8,15,,,94104.84,1, , ,86281.28,3,1,,106617.6,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,23,3,,163455.64,0,1,,23939.6,0,1,,33688.2,2,7,,119846.08,0,,,45904.8,2,,,90822.4,13,,,88033.56,4, , ,86281.28,3,1,,106617.6,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,29,6,,163455.64,0,1,,23939.6,7,2,,149869.3,11,7,,153262.8,2,1,,109023.9,1,,,73793.2,8,,,96128.6,2, , ,86281.28,0,1,,29616.0,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,2,14,,163455.64,0,1,,23939.6,4,1,,162209.3,0,,,63674.4,3,1,,110517.04,2,,,90822.4,13,,,88033.56,2, , ,86281.28,0,1,,29616.0,1,,accba2,103162.4
0,,ffdfcf,0.0,9,15,,158272.84,2,5,,107728.2,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,6,,,102175.2,13,,,88033.56,15, , ,91908.32,2,4,,171155.8,4,,ed96b9,103162.4
0,,ffdfcf,0.0,5,3,,138331.4,0,1,,23939.6,2,5,,127003.28,3,6,,156347.8,1,1,,103285.8,6,,,102175.2,7,,,96128.6,6, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,30,10,,159136.64,0,1,,23939.6,0,1,,33688.2,4,7,,155113.8,1,1,,103285.8,1,,,73793.2,6,,,93092.96,0, , ,81592.08,1,4,,106617.6,11,,726b61,97732.8
0,,ffdfcf,0.0,4,5,,154817.64,0,1,,23939.6,0,1,,33688.2,6,6,,178954.68,0,,,45904.8,3,,,96498.8,3,,,96128.6,4, , ,86281.28,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,13,15,,158272.84,0,1,,23939.6,7,1,,143699.3,2,4,,119352.48,4,1,,103285.8,2,,,90822.4,15,,,94104.84,0, , ,81592.08,0,1,,29616.0,12,,616370,92303.2
0,,ffdfcf,0.0,14,3,,136085.52,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,1,1,,103285.8,1,,,73793.2,12,,,96128.6,7, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,7,10,,159136.64,0,1,,23939.6,0,1,,33688.2,7,15,,156347.8,0,,,45904.8,2,,,90822.4,5,,,90057.32,3, , ,84405.6,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,24,14,,163455.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,5,,,90057.32,6, , ,86281.28,3,4,,106617.6,11,,726b61,97732.8
0,,ffdfcf,0.0,28,6,,163455.64,1,3,,107728.2,0,1,,33688.2,8,7,,153262.8,6,1,,111319.14,4,,,102175.2,9,,,96128.6,0, , ,81592.08,0,1,,29616.0,7,,a3accb,97732.8
0,,ffdfcf,0.0,21,18,,150893.52,0,1,,23939.6,5,3,,167034.24,0,,,63674.4,1,1,,103285.8,3,,,96498.8,2,,,91069.2,5, , ,86281.28,1,1,,106617.6,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,9,13,,152226.24,1,11,,107728.2,0,1,,33688.2,11,7,,153262.8,0,,,45904.8,2,,,90822.4,10,,,99164.24,3, , ,84405.6,1,1,,106617.6,2,,a4c5cc,100990.56
0,,ffdfcf,0.0,11,13,,152226.24,0,1,,23939.6,7,1,,143699.3,0,,,63674.4,0,,,45904.8,3,,,96498.8,9,,,96128.6,5, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,9,5,,154817.64,0,1,,23939.6,0,1,,33688.2,3,3,,156347.8,0,,,45904.8,2,,,90822.4,7,,,96128.6,2, , ,86281.28,0,1,,29616.0,3,,92d1f2,99904.64
0,,ffdfcf,0.0,19,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,3,1,,110517.04,1,,,73793.2,11,,,96128.6,23, , ,90970.48,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,6,10,,159136.64,0,1,,23939.6,0,1,,33688.2,10,2,,138899.04,0,,,45904.8,3,,,96498.8,9,,,96128.6,16, , ,91908.32,2,3,,168070.8,4,,ed96b9,103162.4
0,,ffdfcf,0.0,6,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,3,,,96498.8,15,,,96128.6,1, , ,86281.28,0,1,,29616.0,10,,c4c2ac,97732.8
0,,ffdfcf,0.0,17,12,,163455.64,2,5,,107728.2,0,1,,33688.2,4,5,,155113.8,0,,,45904.8,1,,,73793.2,2,,,91069.2,3, , ,84405.6,0,1,,29616.0,4,,ed96b9,103162.4
0,,ffdfcf,0.0,26,19,,163455.64,2,5,,107728.2,0,1,,33688.2,10,2,,138899.04,0,,,45904.8,6,,,102175.2,15,,,96128.6,1, , ,86281.28,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,14,4,,136085.52,0,1,,23939.6,2,14,,126756.48,2,6,,119352.48,2,1,,109023.9,1,,,73793.2,15,,,94104.84,2, , ,86281.28,0,1,,29616.0,11,,726b61,97732.8
0,,ffdfcf,0.0,8,10,,159136.64,0,1,,23939.6,0,1,,33688.2,0,,,63674.4,0,,,45904.8,7,,,107851.6,11,,,96128.6,6, , ,86281.28,0,1,,29616.0,8,,ccb0a3,97732.8
0,,ffdfcf,0.0,28,5,,157409.04,0,1,,23939.6,0,1,,33688.2,2,7,,119846.08,4,2,,103285.8,2,,,90822.4,2,,,91069.2,7, , ,91908.32,0,1,,29616.0,9,,bbb6b3,92303.2
0,,ffdfcf,0.0,11,5,,154817.64,0,1,,23939.6,0,1,,33688.2,11,7,,153262.8,0,,,45904.8,2,,,90822.4,2,,,91069.2,23, , ,90970.48,0,1,,29616.0,12,,616370,92303.2
